LONRF3	0.02191444600280505
TTN	0.02191444600280505
PPP3CA	0.02191444600280505
SLC4A7	0.02191444600280505
OLFM2	0.02191444600280505
PCDH9	0.02191444600280505
OPRL1	0.021892531556802246
KIF1A	0.021892531556802246
NTN1	0.02187061711079944
RYR2	0.02187061711079944
ANKRD35	0.02182678821879383
AMBN	0.02182678821879383
ANXA11	0.021761044880785414
EXOC1	0.021739130434782608
BRINP2	0.021717215988779806
XXYLT1	0.021695301542777
NSD2	0.02151998597475456
PKP4	0.021498071528751755
SLC16A4	0.02134467040673212
LRRC45	0.021322755960729314
DDX3X	0.021235098176718092
MAD1L1	0.021235098176718092
EXT1	0.021235098176718092
DST	0.02116935483870968
GLB1L2	0.02112552594670407
VWA3A	0.021059782608695652
RHOD	0.021059782608695652
TRAF3IP3	0.020928295932678826
FCN2	0.0204023492286115
COL26A1	0.019416199158485276
TTBK2	0.018671107994389903
GRIN2B	0.018210904628331
DDX21	0.016085203366058908
HTATSF1	0.013806100981767181
OPLAH	0.01231591865357644
CEP350	0.010234046283309959
FAM117B	0.010190217391304348
HERC5	0.009642356241234221
GLYAT	0.009050666199158487
ANKFY1	0.00845897615708275
PLAAT1	0.007889200561009817
ZBED1	0.007582398316970547
PPP1R21	0.005960729312762974
SDK1	0.005675841514726508
HS1BP3	0.005588183730715288
C10orf90	0.004799263674614307
IPP	0.004317145862552595
CPT1B	0.0019065568022440394
VSTM2A	0.0018408134642356243
RAPGEF3	0.001227208976157083
TAX1BP1	9.861500701262272e-4
MMRN2	8.54663394109397e-4
BRD9	8.54663394109397e-4
TJP3	7.450911640953718e-4
GLIS3	7.231767180925667e-4
SEC31A	6.136044880785415e-4
ZNF57	6.136044880785415e-4
ALX1	2.629733520336606e-4
CLCF1	2.629733520336606e-4
VPS51	1.5340112201963537e-4
HR	1.0957223001402526e-4
SLCO1C1	1.0957223001402526e-4
RFX2	6.574333800841515e-5
FAM135B	6.574333800841515e-5
PCLO	2.1914446002805052e-5
DLL4	2.1914446002805052e-5
SCML4	2.1914446002805052e-5
SRPRA	2.1914446002805052e-5
LPAR4	2.1914446002805052e-5
HLX	2.1914446002805052e-5
EPHB4	0
GJC2	0
GOLGA8S	0
CHRM1	0
FAM186A	0
TTF1	0
DHX57	0
CARF	0
